# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : (なし)
frames    : 60

# main
# seq  frame  cpu   kind  port  value  pc
  1113      2  main  IN    0040   CC   4345
  1114      2  main  IN    0040   CC   4345
  1115      2  main  IN    0040   CC   4345
  1116      2  main  IN    0040   CC   4345
  1117      2  main  IN    0040   CC   4345
  1118      2  main  IN    0040   CC   4345
  1119      2  main  IN    0040   CC   4345
  1120      2  main  IN    0040   CC   4345
  1121      2  main  IN    0040   CC   4345
  1122      2  main  IN    0040   CC   4345
  1123      2  main  IN    0040   CC   4345
  1124      2  main  IN    0040   CC   4345
  1125      2  main  IN    0040   CC   4345
  1126      2  main  IN    0040   CC   4345
  1127      2  main  IN    0040   CC   4345
  1128      2  main  IN    0040   CC   4345
  1129      2  main  IN    0040   CC   4345
  1130      2  main  IN    0040   CC   4345
  1131      2  main  IN    0040   CC   4345
  1132      2  main  IN    0040   CC   4345
  1133      2  main  IN    0040   CC   4345
  1134      2  main  IN    0040   CC   4345
  1135      2  main  IN    0040   CC   4345
  1136      2  main  IN    0040   CC   4345
  1137      2  main  IN    0040   CC   4345
  1138      2  main  IN    0040   CC   4345
  1139      2  main  IN    0040   CC   4345
  1140      2  main  IN    0040   CC   4345
  1141      2  main  IN    0040   CC   4345
  1142      2  main  IN    0040   CC   4345
  1143      2  main  IN    0040   CC   4345
  1144      2  main  IN    0040   CC   4345
  1145      2  main  IN    0040   CC   4345
  1146      2  main  IN    0040   CC   4345
  1147      2  main  IN    0040   CC   4345
  1148      2  main  IN    0040   CC   4345
  1149      2  main  IN    0040   CC   4345
  1150      2  main  IN    0040   CC   4345
  1151      2  main  IN    0040   CC   4345
  1152      2  main  IN    0040   CC   4345
  1153      2  main  IN    0040   CC   4345
  1154      2  main  IN    0040   CC   4345
  1155      2  main  IN    0040   CC   4345
  1156      2  main  IN    0040   CC   4345
  1157      2  main  IN    0040   CC   4345
  1158      2  main  IN    0040   CC   4345
  1159      2  main  IN    0040   CC   4345
  1160      2  main  IN    0040   CC   4345
  1161      2  main  IN    0040   CC   4345
  1162      2  main  IN    0040   CC   4345
  1163      2  main  IN    0040   CC   4345
  1164      2  main  IN    0040   CC   4345
  1165      2  main  IN    0040   CC   4345
  1166      2  main  IN    0040   CC   4345
  1167      2  main  IN    0040   CC   4345
  1168      2  main  IN    0040   CC   4345
  1169      2  main  IN    0040   CC   4345
  1170      2  main  IN    0040   CC   4345
  1171      2  main  IN    0040   CC   4345
  1172      2  main  IN    0040   CC   4345
  1173      2  main  IN    0040   CC   4345
  1174      2  main  IN    0040   CC   4345
  1175      2  main  IN    0040   CC   4345
  1176      2  main  IN    0040   CC   4345
  1177      2  main  IN    0040   CC   4345
  1178      2  main  IN    0040   CC   4345
  1179      2  main  IN    0040   CC   4345
  1180      2  main  IN    0040   CC   4345
  1181      2  main  IN    0040   CC   4345
  1182      2  main  IN    0040   CC   4345
  1183      2  main  IN    0040   CC   4345
  1184      2  main  IN    0040   CC   4345
  1185      2  main  IN    0040   CC   4345
  1186      2  main  IN    0040   CC   4345
  1187      2  main  IN    0040   CC   4345
  1188      2  main  IN    0040   CC   4345
  1189      2  main  IN    0040   CC   4345
  1190      2  main  IN    0040   CC   4345
  1191      2  main  IN    0040   CC   4345
  1192      2  main  IN    0040   CC   4345
  1193      2  main  IN    0040   CC   4345
  1194      2  main  IN    0040   CC   4345
  1195      2  main  IN    0040   CC   4345
  1196      2  main  IN    0040   CC   4345
  1197      2  main  IN    0040   CC   4345
  1198      2  main  IN    0040   CC   4345
  1199      2  main  IN    0040   CC   4345
  1200      2  main  IN    0040   CC   4345
  1201      2  main  IN    0040   CC   4345
  1202      2  main  IN    0040   CC   4345
  1203      2  main  IN    0040   CC   4345
  1204      2  main  IN    0040   CC   4345
  1205      2  main  IN    0040   CC   4345
  1206      2  main  IN    0040   CC   4345
  1207      2  main  IN    0040   CC   4345
  1208      2  main  IN    0040   CC   4345
  1209      2  main  IN    0040   CC   4345
  1210      2  main  IN    0040   CC   4345
  1211      2  main  IN    0040   CC   4345
  1212      2  main  IN    0040   CC   4345
  1213      2  main  IN    0040   CC   4345
  1214      2  main  IN    0040   CC   4345
  1215      2  main  IN    0040   CC   4345
  1216      2  main  IN    0040   CC   4345
  1217      2  main  IN    0040   CC   4345
  1218      2  main  IN    0040   CC   4345
  1219      2  main  IN    0040   CC   4345
  1220      2  main  IN    0040   CC   4345
  1221      2  main  IN    0040   CC   4345
  1222      2  main  IN    0040   CC   4345
  1223      2  main  IN    0040   CC   4345
  1224      2  main  IN    0040   CC   4345
  1225      2  main  IN    0040   CC   4345
  1226      2  main  IN    0040   CC   4345
  1227      2  main  IN    0040   CC   4345
  1228      2  main  IN    0040   CC   4345
  1229      2  main  IN    0040   CC   4345
  1230      2  main  IN    0040   CC   4345
  1231      2  main  IN    0040   CC   4345
  1232      2  main  IN    0040   CC   4345
  1233      2  main  IN    0040   CC   4345
  1234      2  main  IN    0040   CC   4345
  1235      2  main  IN    0040   CC   4345
  1236      2  main  IN    0040   CC   4345
  1237      2  main  IN    0040   CC   4345
  1238      2  main  IN    0040   CC   4345
  1239      2  main  IN    0040   CC   4345
  1240      2  main  IN    0040   CC   4345
  1241      2  main  IN    0040   CC   4345
  1242      2  main  IN    0040   CC   4345
  1243      2  main  IN    0040   CC   4345
  1244      2  main  IN    0040   CC   4345
  1245      2  main  IN    0040   CC   4345
  1246      2  main  IN    0040   CC   4345
  1247      2  main  IN    0040   CC   4345
  1248      2  main  IN    0040   CC   4345
  1249      2  main  IN    0040   CC   4345
  1250      2  main  IN    0040   CC   4345
  1251      2  main  IN    0040   CC   4345
  1252      2  main  IN    0040   CC   4345
  1253      2  main  IN    0040   CC   4345
  1254      2  main  IN    0040   CC   4345
  1255      2  main  IN    0040   CC   4345
  1256      2  main  IN    0040   CC   4345
  1257      2  main  IN    0040   CC   4345
  1258      2  main  IN    0040   CC   4345
  1259      2  main  IN    0040   CC   4345
  1260      2  main  IN    0040   CC   4345
  1261      2  main  IN    0040   CC   4345
  1262      2  main  IN    0040   CC   4345
  1263      2  main  IN    0040   CC   4345
  1264      2  main  IN    0040   CC   4345
  1265      2  main  IN    0040   CC   4345
  1266      2  main  IN    0040   CC   4345
  1267      2  main  IN    0040   CC   4345
  1268      2  main  IN    0040   CC   4345
  1269      2  main  IN    0040   CC   4345
  1270      2  main  IN    0040   CC   4345
  1271      2  main  IN    0040   CC   4345
  1272      2  main  IN    0040   CC   4345
  1273      2  main  IN    0040   CC   4345
  1274      2  main  IN    0040   CC   4345
  1275      2  main  IN    0040   CC   4345
  1276      2  main  IN    0040   CC   4345
  1277      2  main  IN    0040   CC   4345
  1278      2  main  IN    0040   CC   4345
  1279      2  main  IN    0040   CC   4345
  1280      2  main  IN    0040   CC   4345
  1281      2  main  IN    0040   CC   4345
  1282      2  main  IN    0040   CC   4345
  1283      2  main  IN    0040   CC   4345
  1284      2  main  IN    0040   CC   4345
  1285      2  main  IN    0040   CC   4345
  1286      2  main  IN    0040   CC   4345
  1287      2  main  IN    0040   CC   4345
  1288      2  main  IN    0040   CC   4345
  1289      2  main  IN    0040   CC   4345
  1290      2  main  IN    0040   CC   4345
  1291      2  main  IN    0040   CC   4345
  1292      2  main  IN    0040   CC   4345
  1293      2  main  IN    0040   CC   4345
  1294      2  main  IN    0040   CC   4345
  1295      2  main  IN    0040   CC   4345
  1296      2  main  IN    0040   CC   4345
  1297      2  main  IN    0040   CC   4345
  1298      2  main  IN    0040   CC   4345
  1299      2  main  IN    0040   CC   4345
  1300      2  main  IN    0040   CC   4345
  1301      2  main  IN    0040   CC   4345
  1302      2  main  IN    0040   CC   4345
  1303      2  main  IN    0040   CC   4345
  1304      2  main  IN    0040   CC   4345
  1305      2  main  IN    0040   CC   4345
  1306      2  main  IN    0040   CC   4345
  1307      2  main  IN    0040   CC   4345
  1308      2  main  IN    0040   CC   4345
  1309      2  main  IN    0040   CC   4345
  1310      2  main  IN    0040   CC   4345
  1311      2  main  IN    0040   CC   4345
  1312      2  main  IN    0040   CC   4345
  1313      2  main  IN    0040   CC   4345
  1314      2  main  IN    0040   CC   4345
  1315      2  main  IN    0040   CC   4345
  1316      2  main  IN    0040   CC   4345
  1317      2  main  IN    0040   CC   4345
  1318      2  main  IN    0040   CC   4345
  1319      2  main  IN    0040   CC   4345
  1320      2  main  IN    0040   CC   4345
  1321      2  main  IN    0040   CC   4345
  1322      2  main  IN    0040   CC   4345
  1323      2  main  IN    0040   CC   4345
  1324      2  main  IN    0040   CC   4345
  1325      2  main  IN    0040   CC   4345
  1326      2  main  IN    0040   CC   4345
  1327      2  main  IN    0040   CC   4345
  1328      2  main  IN    0040   CC   4345
  1329      2  main  IN    0040   CC   4345
  1330      2  main  IN    0040   CC   4345
  1331      2  main  IN    0040   CC   4345
  1332      2  main  IN    0040   CC   4345
  1333      2  main  IN    0040   CC   4345
  1334      2  main  IN    0040   CC   4345
  1335      2  main  IN    0040   CC   4345
  1336      2  main  IN    0040   CC   4345
  1337      2  main  IN    0040   CC   4345
  1338      2  main  IN    0040   CC   4345
  1339      2  main  IN    0040   CC   4345
  1340      2  main  IN    0040   CC   4345
  1341      2  main  IN    0040   CC   4345
  1342      2  main  IN    0040   CC   4345
  1343      2  main  IN    0040   CC   4345
  1344      2  main  IN    0040   CC   4345
  1345      2  main  IN    0040   CC   4345
  1346      2  main  IN    0040   CC   4345
  1347      2  main  IN    0040   CC   4345
  1348      2  main  IN    0040   CC   4345
  1349      2  main  IN    0040   CC   4345
  1350      2  main  IN    0040   CC   4345
  1351      2  main  IN    0040   CC   4345
  1352      2  main  IN    0040   CC   4345
  1353      2  main  IN    0040   CC   4345
  1354      2  main  IN    0040   CC   4345
  1355      2  main  IN    0040   CC   4345
  1356      2  main  IN    0040   CC   4345
  1357      2  main  IN    0040   CC   4345
  1358      2  main  IN    0040   CC   4345
  1359      2  main  IN    0040   CC   4345
  1360      2  main  IN    0040   CC   4345
  1361      2  main  IN    0040   CC   4345
  1362      2  main  IN    0040   CC   4345
  1363      2  main  IN    0040   CC   4345
  1364      2  main  IN    0040   CC   4345
  1365      2  main  IN    0040   CC   4345
  1366      2  main  IN    0040   CC   4345
  1367      2  main  IN    0040   CC   4345
  1368      2  main  IN    0040   CC   4345
  1369      2  main  IN    0040   CC   4345
  1370      2  main  IN    0040   CC   4345
  1371      2  main  IN    0040   CC   4345
  1372      2  main  IN    0040   CC   4345
  1373      2  main  IN    0040   CC   4345
  1374      2  main  IN    0040   CC   4345
  1375      2  main  IN    0040   CC   4345
  1376      2  main  IN    0040   CC   4345
  1377      2  main  IN    0040   CC   4345
  1378      2  main  IN    0040   CC   4345
  1379      2  main  IN    0040   CC   4345
  1380      2  main  IN    0040   CC   4345
  1381      2  main  IN    0040   CC   4345
  1382      2  main  IN    0040   CC   4345
  1383      2  main  IN    0040   CC   4345
  1384      2  main  IN    0040   CC   4345
  1385      2  main  IN    0040   CC   4345
  1386      2  main  IN    0040   CC   4345
  1387      2  main  IN    0040   CC   4345
  1388      2  main  IN    0040   CC   4345
  1389      2  main  IN    0040   CC   4345
  1390      2  main  IN    0040   CC   4345
  1391      2  main  IN    0040   CC   4345
  1392      2  main  IN    0040   CC   4345
  1393      2  main  IN    0040   CC   4345
  1394      2  main  IN    0040   CC   4345
  1395      2  main  IN    0040   CC   4345
  1396      2  main  IN    0040   CC   4345
  1397      2  main  IN    0040   CC   4345
  1398      2  main  IN    0040   CC   4345
  1399      2  main  IN    0040   CC   4345
  1400      2  main  IN    0040   CC   4345
  1401      2  main  IN    0040   CC   4345
  1402      2  main  IN    0040   CC   4345
  1403      2  main  IN    0040   CC   4345
  1404      2  main  IN    0040   CC   4345
  1405      2  main  IN    0040   CC   4345
  1406      2  main  IN    0040   CC   4345
  1407      2  main  IN    0040   CC   4345
  1408      2  main  IN    0040   CC   4345
  1409      2  main  IN    0040   CC   4345
  1410      2  main  IN    0040   CC   4345
  1411      2  main  IN    0040   CC   4345
  1412      2  main  IN    0040   CC   4345
  1413      2  main  IN    0040   CC   4345
  1414      2  main  IN    0040   CC   4345
  1415      2  main  IN    0040   CC   4345
  1416      2  main  IN    0040   CC   4345
  1417      2  main  IN    0040   CC   4345
  1418      2  main  IN    0040   CC   4345
  1419      2  main  IN    0040   CC   4345
  1420      2  main  IN    0040   CC   4345
  1421      2  main  IN    0040   CC   4345
  1422      2  main  IN    0040   CC   4345
  1423      2  main  IN    0040   CC   4345
  1424      2  main  IN    0040   CC   4345
  1425      2  main  IN    0040   CC   4345
  1426      2  main  IN    0040   CC   4345
  1427      2  main  IN    0040   CC   4345
  1428      2  main  IN    0040   CC   4345
  1429      2  main  IN    0040   CC   4345
  1430      2  main  IN    0040   CC   4345
  1431      2  main  IN    0040   CC   4345
  1432      2  main  IN    0040   CC   4345
  1433      2  main  IN    0040   CC   4345
  1434      2  main  IN    0040   CC   4345
  1435      2  main  IN    0040   CC   4345
  1436      2  main  IN    0040   CC   4345
  1437      2  main  IN    0040   CC   4345
  1438      2  main  IN    0040   CC   4345
  1439      2  main  IN    0040   CC   4345
  1440      2  main  IN    0040   CC   4345
  1441      2  main  IN    0040   CC   4345
  1442      2  main  IN    0040   CC   4345
  1443      2  main  IN    0040   CC   4345
  1444      2  main  IN    0040   CC   4345
  1445      2  main  IN    0040   CC   4345
  1446      2  main  IN    0040   CC   4345
  1447      2  main  IN    0040   CC   4345
  1448      2  main  IN    0040   CC   4345
  1449      2  main  IN    0040   CC   4345
  1450      2  main  IN    0040   CC   4345
  1451      2  main  IN    0040   CC   4345
  1452      2  main  IN    0040   CC   4345
  1453      2  main  IN    0040   CC   4345
  1454      2  main  IN    0040   CC   4345
  1455      2  main  IN    0040   CC   4345
  1456      2  main  IN    0040   CC   4345
  1457      2  main  IN    0040   CC   4345
  1458      2  main  IN    0040   CC   4345
  1459      2  main  IN    0040   CC   4345
  1460      2  main  IN    0040   CC   4345
  1461      2  main  IN    0040   CC   4345
  1462      2  main  IN    0040   CC   4345
  1463      2  main  IN    0040   CC   4345
  1464      2  main  IN    0040   CC   4345
  1465      2  main  IN    0040   CC   4345
  1466      2  main  IN    0040   CC   4345
  1467      2  main  IN    0040   CC   4345
  1468      2  main  IN    0040   CC   4345
  1469      2  main  IN    0040   CC   4345
  1470      2  main  IN    0040   CC   4345
  1471      2  main  IN    0040   CC   4345
  1472      2  main  IN    0040   CC   4345
  1473      2  main  IN    0040   CC   4345
  1474      2  main  IN    0040   CC   4345
  1475      2  main  IN    0040   CC   4345
  1476      2  main  IN    0040   CC   4345
  1477      2  main  IN    0040   CC   4345
  1478      2  main  IN    0040   CC   4345
  1479      2  main  IN    0040   CC   4345
  1480      2  main  IN    0040   CC   4345
  1481      2  main  IN    0040   CC   4345
  1482      2  main  IN    0040   CC   4345
  1483      2  main  IN    0040   CC   4345
  1484      2  main  IN    0040   CC   4345
  1485      2  main  IN    0040   CC   4345
  1486      2  main  IN    0040   CC   4345
  1487      2  main  IN    0040   CC   4345
  1488      2  main  IN    0040   CC   4345
  1489      2  main  IN    0040   CC   4345
  1490      2  main  IN    0040   CC   4345
  1491      2  main  IN    0040   CC   4345
  1492      2  main  IN    0040   CC   4345
  1493      2  main  IN    0040   CC   4345
  1494      2  main  IN    0040   CC   4345
  1495      2  main  IN    0040   CC   4345
  1496      2  main  IN    0040   CC   4345
  1497      2  main  IN    0040   CC   4345
  1498      2  main  IN    0040   CC   4345
  1499      2  main  IN    0040   CC   4345
  1500      2  main  IN    0040   CC   4345
  1501      2  main  IN    0040   CC   4345
  1502      2  main  IN    0040   CC   4345
  1503      2  main  IN    0040   CC   4345
  1504      2  main  IN    0040   CC   4345
  1505      2  main  IN    0040   CC   4345
  1506      2  main  IN    0040   CC   4345
  1507      2  main  IN    0040   CC   4345
  1508      2  main  IN    0040   CC   4345
  1509      2  main  IN    0040   CC   4345
  1510      2  main  IN    0040   CC   4345
  1511      2  main  IN    0040   CC   4345
  1512      2  main  IN    0040   CC   4345
  1513      2  main  IN    0040   CC   4345
  1514      2  main  IN    0040   CC   4345
  1515      2  main  IN    0040   CC   4345
  1516      2  main  IN    0040   CC   4345
  1517      2  main  IN    0040   CC   4345
  1518      2  main  IN    0040   CC   4345
  1519      2  main  IN    0040   CC   4345
  1520      2  main  IN    0040   CC   4345
  1521      2  main  IN    0040   CC   4345
  1522      2  main  IN    0040   CC   4345
  1523      2  main  IN    0040   CC   4345
  1524      2  main  IN    0040   CC   4345
  1525      2  main  IN    0040   CC   4345
  1526      2  main  IN    0040   CC   4345
  1527      2  main  IN    0040   CC   4345
  1528      2  main  IN    0040   CC   4345
  1529      2  main  IN    0040   CC   4345
  1530      2  main  IN    0040   CC   4345
  1531      2  main  IN    0040   CC   4345
  1532      2  main  IN    0040   CC   4345
  1533      2  main  IN    0040   CC   4345
  1534      2  main  IN    0040   CC   4345
  1535      2  main  IN    0040   CC   4345
  1536      2  main  IN    0040   CC   4345
  1537      2  main  IN    0040   CC   4345
  1538      2  main  IN    0040   CC   4345
  1539      2  main  IN    0040   CC   4345
  1540      2  main  IN    0040   CC   4345
  1541      2  main  IN    0040   CC   4345
  1542      2  main  IN    0040   CC   4345
  1543      2  main  IN    0040   CC   4345
  1544      2  main  IN    0040   CC   4345
  1545      2  main  IN    0040   CC   4345
  1546      2  main  IN    0040   CC   4345
  1547      2  main  IN    0040   CC   4345
  1548      2  main  IN    0040   CC   4345
  1549      2  main  IN    0040   CC   4345
  1550      2  main  IN    0040   CC   4345
  1551      2  main  IN    0040   CC   4345
  1552      2  main  IN    0040   CC   4345
  1553      2  main  IN    0040   CC   4345
  1554      2  main  IN    0040   CC   4345
  1555      2  main  IN    0040   CC   4345
  1556      2  main  IN    0040   CC   4345
  1557      2  main  IN    0040   CC   4345
  1558      2  main  IN    0040   CC   4345
  1559      2  main  IN    0040   CC   4345
  1560      2  main  IN    0040   CC   4345
  1561      2  main  IN    0040   CC   4345
  1562      2  main  IN    0040   CC   4345
  1563      2  main  IN    0040   CC   4345
  1564      2  main  IN    0040   CC   4345
  1565      2  main  IN    0040   CC   4345
  1566      2  main  IN    0040   CC   4345
  1567      2  main  IN    0040   CC   4345
  1568      2  main  IN    0040   CC   4345
  1569      2  main  IN    0040   CC   4345
  1570      2  main  IN    0040   CC   4345
  1571      2  main  IN    0040   CC   4345
  1572      2  main  IN    0040   CC   4345
  1573      2  main  IN    0040   CC   4345
  1574      2  main  IN    0040   CC   4345
  1575      2  main  IN    0040   CC   4345
  1576      2  main  IN    0040   CC   4345
  1577      2  main  IN    0040   CC   4345
  1578      2  main  IN    0040   CC   4345
  1579      2  main  IN    0040   CC   4345
  1580      2  main  IN    0040   CC   4345
  1581      2  main  IN    0040   CC   4345
  1582      2  main  IN    0040   CC   4345
  1583      2  main  IN    0040   CC   4345
  1584      2  main  IN    0040   CC   4345
  1585      2  main  IN    0040   CC   4345
  1586      2  main  IN    0040   CC   4345
  1587      2  main  IN    0040   CC   4345
  1588      2  main  IN    0040   CC   4345
  1589      2  main  IN    0040   CC   4345
  1590      2  main  IN    0040   CC   4345
  1591      2  main  IN    0040   CC   4345
  1592      2  main  IN    0040   CC   4345
  1593      2  main  IN    0040   CC   4345
  1594      2  main  IN    0040   CC   4345
  1595      2  main  IN    0040   CC   4345
  1596      2  main  IN    0040   CC   4345
  1597      2  main  IN    0040   CC   4345
  1598      2  main  IN    0040   CC   4345
  1599      2  main  IN    0040   CC   4345
  1600      2  main  IN    0040   CC   4345
  1601      2  main  IN    0040   CC   4345
  1602      2  main  IN    0040   CC   4345
  1603      2  main  IN    0040   CC   4345
  1604      2  main  IN    0040   CC   4345
  1605      2  main  IN    0040   CC   4345
  1606      2  main  IN    0040   CC   4345
  1607      2  main  IN    0040   CC   4345
  1608      2  main  IN    0040   CC   4345
  1609      2  main  IN    0040   CC   4345
  1610      2  main  IN    0040   CC   4345
  1611      2  main  IN    0040   CC   4345
  1612      2  main  IN    0040   CC   4345
  1613      2  main  IN    0040   CC   4345
  1614      2  main  IN    0040   CC   4345
  1615      2  main  IN    0040   CC   4345
  1616      2  main  IN    0040   CC   4345
  1617      2  main  IN    0040   CC   4345
  1618      2  main  IN    0040   CC   4345
  1619      2  main  IN    0040   CC   4345
  1620      2  main  IN    0040   CC   4345
  1621      2  main  IN    0040   CC   4345
  1622      2  main  IN    0040   CC   4345
  1623      2  main  IN    0040   CC   4345
  1624      2  main  IN    0040   CC   4345
  1625      2  main  IN    0040   CC   4345
  1626      2  main  IN    0040   CC   4345
  1627      2  main  IN    0040   CC   4345
  1628      2  main  IN    0040   CC   4345
  1629      2  main  IN    0040   CC   4345
  1630      2  main  IN    0040   CC   4345
  1631      2  main  IN    0040   CC   4345
  1632      2  main  IN    0040   CC   4345
  1633      2  main  IN    0040   CC   4345
  1634      2  main  IN    0040   CC   4345
  1635      2  main  IN    0040   CC   4345
  1636      2  main  IN    0040   CC   4345
  1637      2  main  IN    0040   CC   4345
  1638      2  main  IN    0040   CC   4345
  1639      2  main  IN    0040   CC   4345
  1640      2  main  IN    0040   CC   4345
  1641      2  main  IN    0040   CC   4345
  1642      2  main  IN    0040   CC   4345
  1643      2  main  IN    0040   CC   4345
  1644      2  main  IN    0040   CC   4345
  1645      2  main  IN    0040   CC   4345
  1646      2  main  IN    0040   CC   4345
  1647      2  main  IN    0040   CC   4345
  1648      2  main  IN    0040   CC   4345
  1649      2  main  IN    0040   CC   4345
  1650      2  main  IN    0040   CC   4345
  1651      2  main  IN    0040   CC   4345
  1652      2  main  IN    0040   CC   4345
  1653      2  main  IN    0040   CC   4345
  1654      2  main  IN    0040   CC   4345
  1655      2  main  IN    0040   CC   4345
  1656      2  main  IN    0040   CC   4345
  1657      2  main  IN    0040   CC   4345
  1658      2  main  IN    0040   CC   4345
  1659      2  main  IN    0040   CC   4345
  1660      2  main  IN    0040   CC   4345
  1661      2  main  IN    0040   CC   4345
  1662      2  main  IN    0040   CC   4345
  1663      2  main  IN    0040   CC   4345
  1664      2  main  IN    0040   CC   4345
  1665      2  main  IN    0040   CC   4345
  1666      2  main  IN    0040   CC   4345
  1667      2  main  IN    0040   CC   4345
  1668      2  main  IN    0040   CC   4345
  1669      2  main  IN    0040   CC   4345
  1670      2  main  IN    0040   CC   4345
  1671      2  main  IN    0040   CC   4345
  1672      2  main  IN    0040   CC   4345
  1673      2  main  IN    0040   CC   4345
  1674      2  main  IN    0040   CC   4345
  1675      2  main  IN    0040   CC   4345
  1676      2  main  IN    0040   CC   4345
  1677      2  main  IN    0040   CC   4345
  1678      2  main  IN    0040   CC   4345
  1679      2  main  IN    0040   CC   4345
  1680      2  main  IN    0040   CC   4345
  1681      2  main  IN    0040   CC   4345
  1682      2  main  IN    0040   CC   4345
  1683      2  main  IN    0040   CC   4345
  1684      2  main  IN    0040   CC   4345
  1685      2  main  IN    0040   CC   4345
  1686      2  main  IN    0040   CC   4345
  1687      2  main  IN    0040   CC   4345
  1688      2  main  IN    0040   CC   4345
  1689      2  main  IN    0040   CC   4345
  1690      2  main  IN    0040   CC   4345
  1691      2  main  IN    0040   CC   4345
  1692      2  main  IN    0040   CC   4345
  1693      2  main  IN    0040   CC   4345
  1694      2  main  IN    0040   CC   4345
  1695      2  main  IN    0040   CC   4345
  1696      2  main  IN    0040   CC   4345
  1697      2  main  IN    0040   CC   4345
  1698      2  main  IN    0040   CC   4345
  1699      2  main  IN    0040   CC   4345
  1700      2  main  IN    0040   CC   4345
  1701      2  main  IN    0040   CC   4345
  1702      2  main  IN    0040   CC   4345
  1703      2  main  IN    0040   CC   4345
  1704      2  main  IN    0040   CC   4345
  1705      2  main  IN    0040   CC   4345
  1706      2  main  IN    0040   CC   4345
  1707      2  main  IN    0040   CC   4345
  1708      2  main  IN    0040   CC   4345
  1709      2  main  IN    0040   CC   4345
  1710      2  main  IN    0040   CC   4345
  1711      2  main  IN    0040   CC   4345
  1712      2  main  IN    0040   CC   4345
  1713      2  main  IN    0040   CC   4345
  1714      2  main  IN    0040   CC   4345
  1715      2  main  IN    0040   CC   4345
  1716      2  main  IN    0040   CC   4345
  1717      2  main  IN    0040   CC   4345
  1718      2  main  IN    0040   CC   4345
  1719      2  main  IN    0040   CC   4345
  1720      2  main  IN    0040   CC   4345
  1721      2  main  IN    0040   CC   4345
  1722      2  main  IN    0040   CC   4345
  1723      2  main  IN    0040   CC   4345
  1724      2  main  IN    0040   CC   4345
  1725      2  main  IN    0040   CC   4345
  1726      2  main  IN    0040   CC   4345
  1727      2  main  IN    0040   CC   4345
  1728      2  main  IN    0040   CC   4345
  1729      2  main  IN    0040   CC   4345
  1730      2  main  IN    0040   CC   4345
  1731      2  main  IN    0040   CC   4345
  1732      2  main  IN    0040   CC   4345
  1733      2  main  IN    0040   CC   4345
  1734      2  main  IN    0040   CC   4345
  1735      2  main  IN    0040   CC   4345
  1736      2  main  IN    0040   CC   4345
  1737      2  main  IN    0040   CC   4345
  1738      2  main  IN    0040   CC   4345
  1739      2  main  IN    0040   CC   4345
  1740      2  main  IN    0040   CC   4345
  1741      2  main  IN    0040   CC   4345
  1742      2  main  IN    0040   CC   4345
  1743      2  main  IN    0040   CC   4345
  1744      2  main  IN    0040   CC   4345
  1745      2  main  IN    0040   CC   4345
  1746      2  main  IN    0040   CC   4345
  1747      2  main  IN    0040   CC   4345
  1748      2  main  IN    0040   CC   4345
  1749      2  main  IN    0040   CC   4345
  1750      2  main  IN    0040   CC   4345
  1751      2  main  IN    0040   CC   4345
  1752      2  main  IN    0040   CC   4345
  1753      2  main  IN    0040   CC   4345
  1754      2  main  IN    0040   CC   4345
  1755      2  main  IN    0040   CC   4345
  1756      2  main  IN    0040   CC   4345
  1757      2  main  IN    0040   CC   4345
  1758      2  main  IN    0040   CC   4345
  1759      2  main  IN    0040   CC   4345
  1760      2  main  IN    0040   CC   4345
  1761      2  main  IN    0040   CC   4345
  1762      2  main  IN    0040   CC   4345
  1763      2  main  IN    0040   CC   4345
  1764      2  main  IN    0040   CC   4345
  1765      2  main  IN    0040   CC   4345
  1766      2  main  IN    0040   CC   4345
  1767      2  main  IN    0040   CC   4345
  1768      2  main  IN    0040   CC   4345
  1769      2  main  IN    0040   CC   4345
  1770      2  main  IN    0040   CC   4345
  1771      2  main  IN    0040   CC   4345
  1772      2  main  IN    0040   CC   4345
  1773      2  main  IN    0040   CC   4345
  1774      2  main  IN    0040   CC   4345
  1775      2  main  IN    0040   CC   4345
  1776      2  main  IN    0040   CC   4345
  1777      2  main  IN    0040   CC   4345
  1778      2  main  IN    0040   CC   4345
  1779      2  main  IN    0040   CC   4345
  1780      2  main  IN    0040   CC   4345
  1781      2  main  IN    0040   CC   4345
  1782      2  main  IN    0040   CC   4345
  1783      2  main  IN    0040   CC   4345
  1784      2  main  IN    0040   CC   4345
  1785      2  main  IN    0040   CC   4345
  1786      2  main  IN    0040   CC   4345
  1787      2  main  IN    0040   CC   4345
  1788      2  main  IN    0040   CC   4345
  1789      2  main  IN    0040   CC   4345
  1790      2  main  IN    0040   CC   4345
  1791      2  main  IN    0040   CC   4345
  1792      2  main  IN    0040   CC   4345
  1793      2  main  IN    0040   CC   4345
  1794      2  main  IN    0040   CC   4345
  1795      2  main  IN    0040   CC   4345
  1796      2  main  IN    0040   CC   4345
